Test: [0/1]	Time 2.969 (2.969)	Loss 2.2059 (2.2059)	Prec@1 2.206 (2.206)	Prec@5 2.206 (2.206)
Testing Results: Prec@1 2.206 Prec@5 2.206 Loss 2.20592 
Best Prec@1: 2.299
Epoch: [55][0/1], lr: 0.00010	Time 3.622 (3.622)	Data 3.458 (3.458)	Loss 2.2157 (2.2157)	Prec@1 2.216 (2.216)	Prec@5 2.216 (2.216)
Epoch: [56][0/1], lr: 0.00010	Time 3.610 (3.610)	Data 3.445 (3.445)	Loss 2.2104 (2.2104)	Prec@1 2.210 (2.210)	Prec@5 2.210 (2.210)
Epoch: [57][0/1], lr: 0.00010	Time 3.593 (3.593)	Data 3.428 (3.428)	Loss 2.2072 (2.2072)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Epoch: [58][0/1], lr: 0.00010	Time 3.748 (3.748)	Data 3.582 (3.582)	Loss 2.2066 (2.2066)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Epoch: [59][0/1], lr: 0.00010	Time 3.617 (3.617)	Data 3.452 (3.452)	Loss 2.2046 (2.2046)	Prec@1 2.205 (2.205)	Prec@5 2.205 (2.205)
Test: [0/1]	Time 2.833 (2.833)	Loss 2.2049 (2.2049)	Prec@1 2.205 (2.205)	Prec@5 2.205 (2.205)
Testing Results: Prec@1 2.205 Prec@5 2.205 Loss 2.20486 
Best Prec@1: 2.299
Epoch: [60][0/1], lr: 0.00010	Time 3.616 (3.616)	Data 3.443 (3.443)	Loss 2.2131 (2.2131)	Prec@1 2.213 (2.213)	Prec@5 2.213 (2.213)
Epoch: [61][0/1], lr: 0.00010	Time 3.859 (3.859)	Data 3.698 (3.698)	Loss 2.2096 (2.2096)	Prec@1 2.210 (2.210)	Prec@5 2.210 (2.210)
Epoch: [62][0/1], lr: 0.00010	Time 3.633 (3.633)	Data 3.468 (3.468)	Loss 2.2085 (2.2085)	Prec@1 2.209 (2.209)	Prec@5 2.209 (2.209)
Epoch: [63][0/1], lr: 0.00010	Time 3.635 (3.635)	Data 3.470 (3.470)	Loss 2.2067 (2.2067)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Epoch: [64][0/1], lr: 0.00010	Time 3.641 (3.641)	Data 3.476 (3.476)	Loss 2.2070 (2.2070)	Prec@1 2.207 (2.207)	Prec@5 2.207 (2.207)
Test: [0/1]	Time 2.914 (2.914)	Loss 2.2036 (2.2036)	Prec@1 2.204 (2.204)	Prec@5 2.204 (2.204)
